,img_id,img_name,img_path,category_id,label,img_set
4240,image_00721,image_00721.jpg,jpg/image_00721.jpg,88.0,watercress,val
4241,image_00647,image_00647.jpg,jpg/image_00647.jpg,88.0,watercress,val
4242,image_00742,image_00742.jpg,jpg/image_00742.jpg,88.0,watercress,val
4243,image_00671,image_00671.jpg,jpg/image_00671.jpg,88.0,watercress,val
4244,image_00624,image_00624.jpg,jpg/image_00624.jpg,88.0,watercress,val
4245,image_00696,image_00696.jpg,jpg/image_00696.jpg,88.0,watercress,val
4246,image_00613,image_00613.jpg,jpg/image_00613.jpg,88.0,watercress,val
4247,image_00707,image_00707.jpg,jpg/image_00707.jpg,88.0,watercress,val
4248,image_00705,image_00705.jpg,jpg/image_00705.jpg,88.0,watercress,val
4249,image_00723,image_00723.jpg,jpg/image_00723.jpg,88.0,watercress,val
4250,image_00785,image_00785.jpg,jpg/image_00785.jpg,80.0,frangipani,val
4251,image_00808,image_00808.jpg,jpg/image_00808.jpg,80.0,frangipani,val
4252,image_00783,image_00783.jpg,jpg/image_00783.jpg,80.0,frangipani,val
4253,image_00931,image_00931.jpg,jpg/image_00931.jpg,80.0,frangipani,val
4254,image_00945,image_00945.jpg,jpg/image_00945.jpg,80.0,frangipani,val
4255,image_00786,image_00786.jpg,jpg/image_00786.jpg,80.0,frangipani,val
4256,image_00804,image_00804.jpg,jpg/image_00804.jpg,80.0,frangipani,val
4257,image_00933,image_00933.jpg,jpg/image_00933.jpg,80.0,frangipani,val
4258,image_00912,image_00912.jpg,jpg/image_00912.jpg,80.0,frangipani,val
4259,image_00822,image_00822.jpg,jpg/image_00822.jpg,80.0,frangipani,val
4260,image_00831,image_00831.jpg,jpg/image_00831.jpg,80.0,frangipani,val
4261,image_00810,image_00810.jpg,jpg/image_00810.jpg,80.0,frangipani,val
4262,image_00794,image_00794.jpg,jpg/image_00794.jpg,80.0,frangipani,val
4263,image_00789,image_00789.jpg,jpg/image_00789.jpg,80.0,frangipani,val
4264,image_00887,image_00887.jpg,jpg/image_00887.jpg,80.0,frangipani,val
4265,image_00868,image_00868.jpg,jpg/image_00868.jpg,80.0,frangipani,val
4266,image_00882,image_00882.jpg,jpg/image_00882.jpg,80.0,frangipani,val
4267,image_00807,image_00807.jpg,jpg/image_00807.jpg,80.0,frangipani,val
4268,image_00890,image_00890.jpg,jpg/image_00890.jpg,80.0,frangipani,val
4269,image_00795,image_00795.jpg,jpg/image_00795.jpg,80.0,frangipani,val
4270,image_00811,image_00811.jpg,jpg/image_00811.jpg,80.0,frangipani,val
4271,image_00832,image_00832.jpg,jpg/image_00832.jpg,80.0,frangipani,val
4272,image_00877,image_00877.jpg,jpg/image_00877.jpg,80.0,frangipani,val
4273,image_00820,image_00820.jpg,jpg/image_00820.jpg,80.0,frangipani,val
4274,image_00827,image_00827.jpg,jpg/image_00827.jpg,80.0,frangipani,val
4275,image_00922,image_00922.jpg,jpg/image_00922.jpg,80.0,frangipani,val
4276,image_00928,image_00928.jpg,jpg/image_00928.jpg,80.0,frangipani,val
4277,image_00893,image_00893.jpg,jpg/image_00893.jpg,80.0,frangipani,val
4278,image_00880,image_00880.jpg,jpg/image_00880.jpg,80.0,frangipani,val
4279,image_00940,image_00940.jpg,jpg/image_00940.jpg,80.0,frangipani,val
4280,image_00801,image_00801.jpg,jpg/image_00801.jpg,80.0,frangipani,val
4281,image_00848,image_00848.jpg,jpg/image_00848.jpg,80.0,frangipani,val
4282,image_00839,image_00839.jpg,jpg/image_00839.jpg,80.0,frangipani,val
4283,image_01133,image_01133.jpg,jpg/image_01133.jpg,45.0,wallflower,val
4284,image_01071,image_01071.jpg,jpg/image_01071.jpg,45.0,wallflower,val
4285,image_01039,image_01039.jpg,jpg/image_01039.jpg,45.0,wallflower,val
4286,image_01063,image_01063.jpg,jpg/image_01063.jpg,45.0,wallflower,val
4287,image_01014,image_01014.jpg,jpg/image_01014.jpg,45.0,wallflower,val
4288,image_01004,image_01004.jpg,jpg/image_01004.jpg,45.0,wallflower,val
4289,image_01051,image_01051.jpg,jpg/image_01051.jpg,45.0,wallflower,val
4290,image_01120,image_01120.jpg,jpg/image_01120.jpg,45.0,wallflower,val
4291,image_00963,image_00963.jpg,jpg/image_00963.jpg,45.0,wallflower,val
4292,image_01105,image_01105.jpg,jpg/image_01105.jpg,45.0,wallflower,val
4293,image_01008,image_01008.jpg,jpg/image_01008.jpg,45.0,wallflower,val
4294,image_01021,image_01021.jpg,jpg/image_01021.jpg,45.0,wallflower,val
4295,image_00997,image_00997.jpg,jpg/image_00997.jpg,45.0,wallflower,val
4296,image_01047,image_01047.jpg,jpg/image_01047.jpg,45.0,wallflower,val
4297,image_01012,image_01012.jpg,jpg/image_01012.jpg,45.0,wallflower,val
4298,image_00990,image_00990.jpg,jpg/image_00990.jpg,45.0,wallflower,val
4299,image_00989,image_00989.jpg,jpg/image_00989.jpg,45.0,wallflower,val
4300,image_00973,image_00973.jpg,jpg/image_00973.jpg,45.0,wallflower,val
4301,image_01018,image_01018.jpg,jpg/image_01018.jpg,45.0,wallflower,val
4302,image_01085,image_01085.jpg,jpg/image_01085.jpg,45.0,wallflower,val
4303,image_00978,image_00978.jpg,jpg/image_00978.jpg,45.0,wallflower,val
4304,image_01054,image_01054.jpg,jpg/image_01054.jpg,45.0,wallflower,val
4305,image_01001,image_01001.jpg,jpg/image_01001.jpg,45.0,wallflower,val
4306,image_00959,image_00959.jpg,jpg/image_00959.jpg,45.0,wallflower,val
4307,image_01128,image_01128.jpg,jpg/image_01128.jpg,45.0,wallflower,val
4308,image_01033,image_01033.jpg,jpg/image_01033.jpg,45.0,wallflower,val
4309,image_01107,image_01107.jpg,jpg/image_01107.jpg,45.0,wallflower,val
4310,image_01079,image_01079.jpg,jpg/image_01079.jpg,45.0,wallflower,val
4311,image_01050,image_01050.jpg,jpg/image_01050.jpg,45.0,wallflower,val
4312,image_01044,image_01044.jpg,jpg/image_01044.jpg,45.0,wallflower,val
4313,image_01115,image_01115.jpg,jpg/image_01115.jpg,45.0,wallflower,val
4314,image_00980,image_00980.jpg,jpg/image_00980.jpg,45.0,wallflower,val
4315,image_01135,image_01135.jpg,jpg/image_01135.jpg,45.0,wallflower,val
4316,image_01142,image_01142.jpg,jpg/image_01142.jpg,45.0,wallflower,val
4317,image_00961,image_00961.jpg,jpg/image_00961.jpg,45.0,wallflower,val
4318,image_01045,image_01045.jpg,jpg/image_01045.jpg,45.0,wallflower,val
4319,image_01094,image_01094.jpg,jpg/image_01094.jpg,45.0,wallflower,val
4320,image_01024,image_01024.jpg,jpg/image_01024.jpg,45.0,wallflower,val
4321,image_00968,image_00968.jpg,jpg/image_00968.jpg,45.0,wallflower,val
4322,image_01253,image_01253.jpg,jpg/image_01253.jpg,73.0,rose,val
4323,image_01300,image_01300.jpg,jpg/image_01300.jpg,73.0,rose,val
4324,image_01188,image_01188.jpg,jpg/image_01188.jpg,73.0,rose,val
4325,image_01272,image_01272.jpg,jpg/image_01272.jpg,73.0,rose,val
4326,image_01157,image_01157.jpg,jpg/image_01157.jpg,73.0,rose,val
4327,image_01201,image_01201.jpg,jpg/image_01201.jpg,73.0,rose,val
4328,image_01243,image_01243.jpg,jpg/image_01243.jpg,73.0,rose,val
4329,image_01186,image_01186.jpg,jpg/image_01186.jpg,73.0,rose,val
4330,image_01204,image_01204.jpg,jpg/image_01204.jpg,73.0,rose,val
4331,image_01261,image_01261.jpg,jpg/image_01261.jpg,73.0,rose,val
4332,image_01254,image_01254.jpg,jpg/image_01254.jpg,73.0,rose,val
4333,image_01242,image_01242.jpg,jpg/image_01242.jpg,73.0,rose,val
4334,image_01202,image_01202.jpg,jpg/image_01202.jpg,73.0,rose,val
4335,image_01177,image_01177.jpg,jpg/image_01177.jpg,73.0,rose,val
4336,image_01192,image_01192.jpg,jpg/image_01192.jpg,73.0,rose,val
4337,image_01143,image_01143.jpg,jpg/image_01143.jpg,73.0,rose,val
4338,image_01290,image_01290.jpg,jpg/image_01290.jpg,73.0,rose,val
4339,image_01154,image_01154.jpg,jpg/image_01154.jpg,73.0,rose,val
4340,image_01309,image_01309.jpg,jpg/image_01309.jpg,73.0,rose,val
4341,image_01228,image_01228.jpg,jpg/image_01228.jpg,73.0,rose,val
4342,image_01239,image_01239.jpg,jpg/image_01239.jpg,73.0,rose,val
4343,image_01257,image_01257.jpg,jpg/image_01257.jpg,73.0,rose,val
4344,image_01179,image_01179.jpg,jpg/image_01179.jpg,73.0,rose,val
4345,image_01297,image_01297.jpg,jpg/image_01297.jpg,73.0,rose,val
4346,image_01196,image_01196.jpg,jpg/image_01196.jpg,73.0,rose,val
4347,image_01190,image_01190.jpg,jpg/image_01190.jpg,73.0,rose,val
4348,image_01147,image_01147.jpg,jpg/image_01147.jpg,73.0,rose,val
4349,image_01276,image_01276.jpg,jpg/image_01276.jpg,73.0,rose,val
4350,image_01227,image_01227.jpg,jpg/image_01227.jpg,73.0,rose,val
4351,image_01237,image_01237.jpg,jpg/image_01237.jpg,73.0,rose,val
4352,image_01197,image_01197.jpg,jpg/image_01197.jpg,73.0,rose,val
4353,image_01281,image_01281.jpg,jpg/image_01281.jpg,73.0,rose,val
4354,image_01224,image_01224.jpg,jpg/image_01224.jpg,73.0,rose,val
4355,image_01175,image_01175.jpg,jpg/image_01175.jpg,73.0,rose,val
4356,image_03915,image_03915.jpg,jpg/image_03915.jpg,50.0,petunia,val
4357,image_01324,image_01324.jpg,jpg/image_01324.jpg,50.0,petunia,val
4358,image_01350,image_01350.jpg,jpg/image_01350.jpg,50.0,petunia,val
4359,image_01378,image_01378.jpg,jpg/image_01378.jpg,50.0,petunia,val
4360,image_01472,image_01472.jpg,jpg/image_01472.jpg,50.0,petunia,val
4361,image_01481,image_01481.jpg,jpg/image_01481.jpg,50.0,petunia,val
4362,image_03973,image_03973.jpg,jpg/image_03973.jpg,50.0,petunia,val
4363,image_01484,image_01484.jpg,jpg/image_01484.jpg,50.0,petunia,val
4364,image_01345,image_01345.jpg,jpg/image_01345.jpg,50.0,petunia,val
4365,image_03923,image_03923.jpg,jpg/image_03923.jpg,50.0,petunia,val
4366,image_01411,image_01411.jpg,jpg/image_01411.jpg,50.0,petunia,val
4367,image_01446,image_01446.jpg,jpg/image_01446.jpg,50.0,petunia,val
4368,image_03935,image_03935.jpg,jpg/image_03935.jpg,50.0,petunia,val
4369,image_01401,image_01401.jpg,jpg/image_01401.jpg,50.0,petunia,val
4370,image_03939,image_03939.jpg,jpg/image_03939.jpg,50.0,petunia,val
4371,image_01471,image_01471.jpg,jpg/image_01471.jpg,50.0,petunia,val
4372,image_01335,image_01335.jpg,jpg/image_01335.jpg,50.0,petunia,val
4373,image_01370,image_01370.jpg,jpg/image_01370.jpg,50.0,petunia,val
4374,image_01466,image_01466.jpg,jpg/image_01466.jpg,50.0,petunia,val
4375,image_01319,image_01319.jpg,jpg/image_01319.jpg,50.0,petunia,val
4376,image_01315,image_01315.jpg,jpg/image_01315.jpg,50.0,petunia,val
4377,image_03957,image_03957.jpg,jpg/image_03957.jpg,50.0,petunia,val
4378,image_01422,image_01422.jpg,jpg/image_01422.jpg,50.0,petunia,val
4379,image_03936,image_03936.jpg,jpg/image_03936.jpg,50.0,petunia,val
4380,image_01459,image_01459.jpg,jpg/image_01459.jpg,50.0,petunia,val
4381,image_01442,image_01442.jpg,jpg/image_01442.jpg,50.0,petunia,val
4382,image_01365,image_01365.jpg,jpg/image_01365.jpg,50.0,petunia,val
4383,image_03967,image_03967.jpg,jpg/image_03967.jpg,50.0,petunia,val
4384,image_03984,image_03984.jpg,jpg/image_03984.jpg,50.0,petunia,val
4385,image_01343,image_01343.jpg,jpg/image_01343.jpg,50.0,petunia,val
4386,image_01358,image_01358.jpg,jpg/image_01358.jpg,50.0,petunia,val
4387,image_01458,image_01458.jpg,jpg/image_01458.jpg,50.0,petunia,val
4388,image_01326,image_01326.jpg,jpg/image_01326.jpg,50.0,petunia,val
4389,image_01451,image_01451.jpg,jpg/image_01451.jpg,50.0,petunia,val
4390,image_03990,image_03990.jpg,jpg/image_03990.jpg,50.0,petunia,val
4391,image_01336,image_01336.jpg,jpg/image_01336.jpg,50.0,petunia,val
4392,image_01371,image_01371.jpg,jpg/image_01371.jpg,50.0,petunia,val
4393,image_03952,image_03952.jpg,jpg/image_03952.jpg,50.0,petunia,val
4394,image_01349,image_01349.jpg,jpg/image_01349.jpg,50.0,petunia,val
4395,image_01346,image_01346.jpg,jpg/image_01346.jpg,50.0,petunia,val
4396,image_01344,image_01344.jpg,jpg/image_01344.jpg,50.0,petunia,val
4397,image_01398,image_01398.jpg,jpg/image_01398.jpg,50.0,petunia,val
4398,image_03938,image_03938.jpg,jpg/image_03938.jpg,50.0,petunia,val
4399,image_01440,image_01440.jpg,jpg/image_01440.jpg,50.0,petunia,val
4400,image_03982,image_03982.jpg,jpg/image_03982.jpg,50.0,petunia,val
4401,image_01394,image_01394.jpg,jpg/image_01394.jpg,50.0,petunia,val
4402,image_03933,image_03933.jpg,jpg/image_03933.jpg,50.0,petunia,val
4403,image_01479,image_01479.jpg,jpg/image_01479.jpg,50.0,petunia,val
4404,image_01348,image_01348.jpg,jpg/image_01348.jpg,50.0,petunia,val
4405,image_01490,image_01490.jpg,jpg/image_01490.jpg,50.0,petunia,val
4406,image_01449,image_01449.jpg,jpg/image_01449.jpg,50.0,petunia,val
4407,image_01397,image_01397.jpg,jpg/image_01397.jpg,50.0,petunia,val
4408,image_01506,image_01506.jpg,jpg/image_01506.jpg,43.0,poinsettia,val
4409,image_01555,image_01555.jpg,jpg/image_01555.jpg,43.0,poinsettia,val
4410,image_01519,image_01519.jpg,jpg/image_01519.jpg,43.0,poinsettia,val
4411,image_01512,image_01512.jpg,jpg/image_01512.jpg,43.0,poinsettia,val
4412,image_01539,image_01539.jpg,jpg/image_01539.jpg,43.0,poinsettia,val
4413,image_01509,image_01509.jpg,jpg/image_01509.jpg,43.0,poinsettia,val
4414,image_01513,image_01513.jpg,jpg/image_01513.jpg,43.0,poinsettia,val
4415,image_01515,image_01515.jpg,jpg/image_01515.jpg,43.0,poinsettia,val
4416,image_01517,image_01517.jpg,jpg/image_01517.jpg,43.0,poinsettia,val
4417,image_01518,image_01518.jpg,jpg/image_01518.jpg,43.0,poinsettia,val
4418,image_01530,image_01530.jpg,jpg/image_01530.jpg,43.0,poinsettia,val
4419,image_01494,image_01494.jpg,jpg/image_01494.jpg,43.0,poinsettia,val
4420,image_01549,image_01549.jpg,jpg/image_01549.jpg,43.0,poinsettia,val
4421,image_01540,image_01540.jpg,jpg/image_01540.jpg,43.0,poinsettia,val
4422,image_01548,image_01548.jpg,jpg/image_01548.jpg,43.0,poinsettia,val
4423,image_01557,image_01557.jpg,jpg/image_01557.jpg,43.0,poinsettia,val
4424,image_01533,image_01533.jpg,jpg/image_01533.jpg,43.0,poinsettia,val
4425,image_01523,image_01523.jpg,jpg/image_01523.jpg,43.0,poinsettia,val
4426,image_01535,image_01535.jpg,jpg/image_01535.jpg,43.0,poinsettia,val
4427,image_01588,image_01588.jpg,jpg/image_01588.jpg,81.0,clematis,val
4428,image_01618,image_01618.jpg,jpg/image_01618.jpg,81.0,clematis,val
4429,image_01625,image_01625.jpg,jpg/image_01625.jpg,81.0,clematis,val
4430,image_01623,image_01623.jpg,jpg/image_01623.jpg,81.0,clematis,val
4431,image_01646,image_01646.jpg,jpg/image_01646.jpg,81.0,clematis,val
4432,image_01675,image_01675.jpg,jpg/image_01675.jpg,81.0,clematis,val
4433,image_01628,image_01628.jpg,jpg/image_01628.jpg,81.0,clematis,val
4434,image_01608,image_01608.jpg,jpg/image_01608.jpg,81.0,clematis,val
4435,image_01589,image_01589.jpg,jpg/image_01589.jpg,81.0,clematis,val
4436,image_01660,image_01660.jpg,jpg/image_01660.jpg,81.0,clematis,val
4437,image_01664,image_01664.jpg,jpg/image_01664.jpg,81.0,clematis,val
4438,image_01611,image_01611.jpg,jpg/image_01611.jpg,81.0,clematis,val
4439,image_01649,image_01649.jpg,jpg/image_01649.jpg,81.0,clematis,val
4440,image_01674,image_01674.jpg,jpg/image_01674.jpg,81.0,clematis,val
4441,image_01683,image_01683.jpg,jpg/image_01683.jpg,81.0,clematis,val
4442,image_01662,image_01662.jpg,jpg/image_01662.jpg,81.0,clematis,val
4443,image_01663,image_01663.jpg,jpg/image_01663.jpg,81.0,clematis,val
4444,image_01655,image_01655.jpg,jpg/image_01655.jpg,81.0,clematis,val
4445,image_01684,image_01684.jpg,jpg/image_01684.jpg,81.0,clematis,val
4446,image_01687,image_01687.jpg,jpg/image_01687.jpg,81.0,clematis,val
4447,image_01614,image_01614.jpg,jpg/image_01614.jpg,81.0,clematis,val
4448,image_01627,image_01627.jpg,jpg/image_01627.jpg,81.0,clematis,val
4449,image_01733,image_01733.jpg,jpg/image_01733.jpg,82.0,hibiscus,val
4450,image_01758,image_01758.jpg,jpg/image_01758.jpg,82.0,hibiscus,val
4451,image_01821,image_01821.jpg,jpg/image_01821.jpg,82.0,hibiscus,val
4452,image_01714,image_01714.jpg,jpg/image_01714.jpg,82.0,hibiscus,val
4453,image_01734,image_01734.jpg,jpg/image_01734.jpg,82.0,hibiscus,val
4454,image_01812,image_01812.jpg,jpg/image_01812.jpg,82.0,hibiscus,val
4455,image_01718,image_01718.jpg,jpg/image_01718.jpg,82.0,hibiscus,val
4456,image_01741,image_01741.jpg,jpg/image_01741.jpg,82.0,hibiscus,val
4457,image_01796,image_01796.jpg,jpg/image_01796.jpg,82.0,hibiscus,val
4458,image_01794,image_01794.jpg,jpg/image_01794.jpg,82.0,hibiscus,val
4459,image_01825,image_01825.jpg,jpg/image_01825.jpg,82.0,hibiscus,val
4460,image_01826,image_01826.jpg,jpg/image_01826.jpg,82.0,hibiscus,val
4461,image_01785,image_01785.jpg,jpg/image_01785.jpg,82.0,hibiscus,val
4462,image_01801,image_01801.jpg,jpg/image_01801.jpg,82.0,hibiscus,val
4463,image_01791,image_01791.jpg,jpg/image_01791.jpg,82.0,hibiscus,val
4464,image_01804,image_01804.jpg,jpg/image_01804.jpg,82.0,hibiscus,val
4465,image_01807,image_01807.jpg,jpg/image_01807.jpg,82.0,hibiscus,val
4466,image_01814,image_01814.jpg,jpg/image_01814.jpg,82.0,hibiscus,val
4467,image_01772,image_01772.jpg,jpg/image_01772.jpg,82.0,hibiscus,val
4468,image_01771,image_01771.jpg,jpg/image_01771.jpg,82.0,hibiscus,val
4469,image_01799,image_01799.jpg,jpg/image_01799.jpg,82.0,hibiscus,val
4470,image_01783,image_01783.jpg,jpg/image_01783.jpg,82.0,hibiscus,val
4471,image_01749,image_01749.jpg,jpg/image_01749.jpg,82.0,hibiscus,val
4472,image_01744,image_01744.jpg,jpg/image_01744.jpg,82.0,hibiscus,val
4473,image_01747,image_01747.jpg,jpg/image_01747.jpg,82.0,hibiscus,val
4474,image_01699,image_01699.jpg,jpg/image_01699.jpg,82.0,hibiscus,val
4475,image_01829,image_01829.jpg,jpg/image_01829.jpg,77.0,lotus,val
4476,image_01888,image_01888.jpg,jpg/image_01888.jpg,77.0,lotus,val
4477,image_01956,image_01956.jpg,jpg/image_01956.jpg,77.0,lotus,val
4478,image_01947,image_01947.jpg,jpg/image_01947.jpg,77.0,lotus,val
4479,image_01872,image_01872.jpg,jpg/image_01872.jpg,77.0,lotus,val
4480,image_01861,image_01861.jpg,jpg/image_01861.jpg,77.0,lotus,val
4481,image_01907,image_01907.jpg,jpg/image_01907.jpg,77.0,lotus,val
4482,image_01865,image_01865.jpg,jpg/image_01865.jpg,77.0,lotus,val
4483,image_01900,image_01900.jpg,jpg/image_01900.jpg,77.0,lotus,val
4484,image_01931,image_01931.jpg,jpg/image_01931.jpg,77.0,lotus,val
4485,image_01878,image_01878.jpg,jpg/image_01878.jpg,77.0,lotus,val
4486,image_01957,image_01957.jpg,jpg/image_01957.jpg,77.0,lotus,val
4487,image_01877,image_01877.jpg,jpg/image_01877.jpg,77.0,lotus,val
4488,image_01899,image_01899.jpg,jpg/image_01899.jpg,77.0,lotus,val
4489,image_01942,image_01942.jpg,jpg/image_01942.jpg,77.0,lotus,val
4490,image_01938,image_01938.jpg,jpg/image_01938.jpg,77.0,lotus,val
4491,image_01901,image_01901.jpg,jpg/image_01901.jpg,77.0,lotus,val
4492,image_01918,image_01918.jpg,jpg/image_01918.jpg,77.0,lotus,val
4493,image_01887,image_01887.jpg,jpg/image_01887.jpg,77.0,lotus,val
4494,image_01863,image_01863.jpg,jpg/image_01863.jpg,77.0,lotus,val
4495,image_01845,image_01845.jpg,jpg/image_01845.jpg,77.0,lotus,val
4496,image_01940,image_01940.jpg,jpg/image_01940.jpg,77.0,lotus,val
4497,image_01905,image_01905.jpg,jpg/image_01905.jpg,77.0,lotus,val
4498,image_01941,image_01941.jpg,jpg/image_01941.jpg,77.0,lotus,val
4499,image_01885,image_01885.jpg,jpg/image_01885.jpg,77.0,lotus,val
4500,image_01833,image_01833.jpg,jpg/image_01833.jpg,77.0,lotus,val
4501,image_01948,image_01948.jpg,jpg/image_01948.jpg,77.0,lotus,val
4502,image_02014,image_02014.jpg,jpg/image_02014.jpg,79.0,anthurium,val
4503,image_02067,image_02067.jpg,jpg/image_02067.jpg,79.0,anthurium,val
4504,image_02027,image_02027.jpg,jpg/image_02027.jpg,79.0,anthurium,val
4505,image_02040,image_02040.jpg,jpg/image_02040.jpg,79.0,anthurium,val
4506,image_02037,image_02037.jpg,jpg/image_02037.jpg,79.0,anthurium,val
4507,image_02026,image_02026.jpg,jpg/image_02026.jpg,79.0,anthurium,val
4508,image_01996,image_01996.jpg,jpg/image_01996.jpg,79.0,anthurium,val
4509,image_02052,image_02052.jpg,jpg/image_02052.jpg,79.0,anthurium,val
4510,image_01972,image_01972.jpg,jpg/image_01972.jpg,79.0,anthurium,val
4511,image_02042,image_02042.jpg,jpg/image_02042.jpg,79.0,anthurium,val
4512,image_01971,image_01971.jpg,jpg/image_01971.jpg,79.0,anthurium,val
4513,image_01993,image_01993.jpg,jpg/image_01993.jpg,79.0,anthurium,val
4514,image_01989,image_01989.jpg,jpg/image_01989.jpg,79.0,anthurium,val
4515,image_01987,image_01987.jpg,jpg/image_01987.jpg,79.0,anthurium,val
4516,image_02018,image_02018.jpg,jpg/image_02018.jpg,79.0,anthurium,val
4517,image_01969,image_01969.jpg,jpg/image_01969.jpg,79.0,anthurium,val
4518,image_01984,image_01984.jpg,jpg/image_01984.jpg,79.0,anthurium,val
4519,image_02017,image_02017.jpg,jpg/image_02017.jpg,79.0,anthurium,val
4520,image_02044,image_02044.jpg,jpg/image_02044.jpg,79.0,anthurium,val
4521,image_01967,image_01967.jpg,jpg/image_01967.jpg,79.0,anthurium,val
4522,image_02039,image_02039.jpg,jpg/image_02039.jpg,79.0,anthurium,val
4523,image_02168,image_02168.jpg,jpg/image_02168.jpg,74.0,thorn apple,val
4524,image_02187,image_02187.jpg,jpg/image_02187.jpg,74.0,thorn apple,val
4525,image_02135,image_02135.jpg,jpg/image_02135.jpg,74.0,thorn apple,val
4526,image_02144,image_02144.jpg,jpg/image_02144.jpg,74.0,thorn apple,val
4527,image_02083,image_02083.jpg,jpg/image_02083.jpg,74.0,thorn apple,val
4528,image_02075,image_02075.jpg,jpg/image_02075.jpg,74.0,thorn apple,val
4529,image_02124,image_02124.jpg,jpg/image_02124.jpg,74.0,thorn apple,val
4530,image_02118,image_02118.jpg,jpg/image_02118.jpg,74.0,thorn apple,val
4531,image_02087,image_02087.jpg,jpg/image_02087.jpg,74.0,thorn apple,val
4532,image_02111,image_02111.jpg,jpg/image_02111.jpg,74.0,thorn apple,val
4533,image_02162,image_02162.jpg,jpg/image_02162.jpg,74.0,thorn apple,val
4534,image_02095,image_02095.jpg,jpg/image_02095.jpg,74.0,thorn apple,val
4535,image_02125,image_02125.jpg,jpg/image_02125.jpg,74.0,thorn apple,val
4536,image_02178,image_02178.jpg,jpg/image_02178.jpg,74.0,thorn apple,val
4537,image_02098,image_02098.jpg,jpg/image_02098.jpg,74.0,thorn apple,val
4538,image_02114,image_02114.jpg,jpg/image_02114.jpg,74.0,thorn apple,val
4539,image_02148,image_02148.jpg,jpg/image_02148.jpg,74.0,thorn apple,val
4540,image_02127,image_02127.jpg,jpg/image_02127.jpg,74.0,thorn apple,val
4541,image_02074,image_02074.jpg,jpg/image_02074.jpg,74.0,thorn apple,val
4542,image_02154,image_02154.jpg,jpg/image_02154.jpg,74.0,thorn apple,val
4543,image_02070,image_02070.jpg,jpg/image_02070.jpg,74.0,thorn apple,val
4544,image_02108,image_02108.jpg,jpg/image_02108.jpg,74.0,thorn apple,val
4545,image_02101,image_02101.jpg,jpg/image_02101.jpg,74.0,thorn apple,val
4546,image_02102,image_02102.jpg,jpg/image_02102.jpg,74.0,thorn apple,val
4547,image_02249,image_02249.jpg,jpg/image_02249.jpg,40.0,barbeton daisy,val
4548,image_02268,image_02268.jpg,jpg/image_02268.jpg,40.0,barbeton daisy,val
4549,image_02261,image_02261.jpg,jpg/image_02261.jpg,40.0,barbeton daisy,val
4550,image_02264,image_02264.jpg,jpg/image_02264.jpg,40.0,barbeton daisy,val
4551,image_02231,image_02231.jpg,jpg/image_02231.jpg,40.0,barbeton daisy,val
4552,image_02313,image_02313.jpg,jpg/image_02313.jpg,40.0,barbeton daisy,val
4553,image_02257,image_02257.jpg,jpg/image_02257.jpg,40.0,barbeton daisy,val
4554,image_02193,image_02193.jpg,jpg/image_02193.jpg,40.0,barbeton daisy,val
4555,image_02297,image_02297.jpg,jpg/image_02297.jpg,40.0,barbeton daisy,val
4556,image_02287,image_02287.jpg,jpg/image_02287.jpg,40.0,barbeton daisy,val
4557,image_02269,image_02269.jpg,jpg/image_02269.jpg,40.0,barbeton daisy,val
4558,image_02191,image_02191.jpg,jpg/image_02191.jpg,40.0,barbeton daisy,val
4559,image_02298,image_02298.jpg,jpg/image_02298.jpg,40.0,barbeton daisy,val
4560,image_02196,image_02196.jpg,jpg/image_02196.jpg,40.0,barbeton daisy,val
4561,image_02189,image_02189.jpg,jpg/image_02189.jpg,40.0,barbeton daisy,val
4562,image_02216,image_02216.jpg,jpg/image_02216.jpg,40.0,barbeton daisy,val
4563,image_02197,image_02197.jpg,jpg/image_02197.jpg,40.0,barbeton daisy,val
4564,image_02279,image_02279.jpg,jpg/image_02279.jpg,40.0,barbeton daisy,val
4565,image_02303,image_02303.jpg,jpg/image_02303.jpg,40.0,barbeton daisy,val
4566,image_02205,image_02205.jpg,jpg/image_02205.jpg,40.0,barbeton daisy,val
4567,image_02209,image_02209.jpg,jpg/image_02209.jpg,40.0,barbeton daisy,val
4568,image_02275,image_02275.jpg,jpg/image_02275.jpg,40.0,barbeton daisy,val
4569,image_02276,image_02276.jpg,jpg/image_02276.jpg,40.0,barbeton daisy,val
4570,image_02310,image_02310.jpg,jpg/image_02310.jpg,40.0,barbeton daisy,val
4571,image_02265,image_02265.jpg,jpg/image_02265.jpg,40.0,barbeton daisy,val
4572,image_02437,image_02437.jpg,jpg/image_02437.jpg,42.0,sword lily,val
4573,image_02326,image_02326.jpg,jpg/image_02326.jpg,42.0,sword lily,val
4574,image_02336,image_02336.jpg,jpg/image_02336.jpg,42.0,sword lily,val
4575,image_02333,image_02333.jpg,jpg/image_02333.jpg,42.0,sword lily,val
4576,image_02391,image_02391.jpg,jpg/image_02391.jpg,42.0,sword lily,val
4577,image_02404,image_02404.jpg,jpg/image_02404.jpg,42.0,sword lily,val
4578,image_02416,image_02416.jpg,jpg/image_02416.jpg,42.0,sword lily,val
4579,image_02335,image_02335.jpg,jpg/image_02335.jpg,42.0,sword lily,val
4580,image_02386,image_02386.jpg,jpg/image_02386.jpg,42.0,sword lily,val
