,img_id,img_name,img_path,category_id,label,img_set,label2,category_id2,label_same,category_id_same
1979,image_03851,image_03851.jpg,jpg/image_03851.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1984,image_03857,image_03857.jpg,jpg/image_03857.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
2002,image_03861,image_03861.jpg,jpg/image_03861.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1991,image_03862,image_03862.jpg,jpg/image_03862.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1971,image_03874,image_03874.jpg,jpg/image_03874.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1974,image_03879,image_03879.jpg,jpg/image_03879.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1993,image_03888,image_03888.jpg,jpg/image_03888.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1994,image_03889,image_03889.jpg,jpg/image_03889.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1976,image_03890,image_03890.jpg,jpg/image_03890.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1983,image_03893,image_03893.jpg,jpg/image_03893.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1992,image_03904,image_03904.jpg,jpg/image_03904.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
1990,image_03910,image_03910.jpg,jpg/image_03910.jpg,16.0,purple coneflower,train,purple coneflower,16.0,True,True
783,image_03919,image_03919.jpg,jpg/image_03919.jpg,50.0,petunia,train,petunia,50.0,True,True
670,image_03920,image_03920.jpg,jpg/image_03920.jpg,50.0,petunia,train,petunia,50.0,True,True
737,image_03921,image_03921.jpg,jpg/image_03921.jpg,50.0,petunia,train,petunia,50.0,True,True
777,image_03924,image_03924.jpg,jpg/image_03924.jpg,50.0,petunia,train,petunia,50.0,True,True
759,image_03926,image_03926.jpg,jpg/image_03926.jpg,50.0,petunia,train,tree mallow,50.0,False,True
696,image_03934,image_03934.jpg,jpg/image_03934.jpg,50.0,petunia,train,petunia,50.0,True,True
767,image_03948,image_03948.jpg,jpg/image_03948.jpg,50.0,petunia,train,petunia,50.0,True,True
713,image_03961,image_03961.jpg,jpg/image_03961.jpg,50.0,petunia,train,petunia,50.0,True,True
694,image_03964,image_03964.jpg,jpg/image_03964.jpg,50.0,petunia,train,mexican petunia,50.0,False,True
726,image_03974,image_03974.jpg,jpg/image_03974.jpg,50.0,petunia,train,petunia,50.0,True,True
748,image_03976,image_03976.jpg,jpg/image_03976.jpg,50.0,petunia,train,petunia,50.0,True,True
686,image_03978,image_03978.jpg,jpg/image_03978.jpg,50.0,petunia,train,petunia,50.0,True,True
742,image_03979,image_03979.jpg,jpg/image_03979.jpg,50.0,petunia,train,petunia,50.0,True,True
668,image_03980,image_03980.jpg,jpg/image_03980.jpg,50.0,petunia,train,petunia,50.0,True,True
676,image_03992,image_03992.jpg,jpg/image_03992.jpg,50.0,petunia,train,petunia,50.0,True,True
2046,image_03994,image_03994.jpg,jpg/image_03994.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2016,image_03996,image_03996.jpg,jpg/image_03996.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2047,image_03997,image_03997.jpg,jpg/image_03997.jpg,11.0,colt's foot,train,ball moss,11.0,False,True
2009,image_04002,image_04002.jpg,jpg/image_04002.jpg,11.0,colt's foot,train,ball moss,11.0,False,True
2029,image_04003,image_04003.jpg,jpg/image_04003.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2038,image_04011,image_04011.jpg,jpg/image_04011.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2020,image_04025,image_04025.jpg,jpg/image_04025.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2013,image_04031,image_04031.jpg,jpg/image_04031.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2006,image_04033,image_04033.jpg,jpg/image_04033.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2039,image_04037,image_04037.jpg,jpg/image_04037.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2031,image_04041,image_04041.jpg,jpg/image_04041.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2017,image_04042,image_04042.jpg,jpg/image_04042.jpg,11.0,colt's foot,train,ball moss,11.0,False,True
2015,image_04052,image_04052.jpg,jpg/image_04052.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2032,image_04055,image_04055.jpg,jpg/image_04055.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2042,image_04059,image_04059.jpg,jpg/image_04059.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2021,image_04062,image_04062.jpg,jpg/image_04062.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2041,image_04067,image_04067.jpg,jpg/image_04067.jpg,11.0,colt's foot,train,ball moss,11.0,False,True
2034,image_04071,image_04071.jpg,jpg/image_04071.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2044,image_04079,image_04079.jpg,jpg/image_04079.jpg,11.0,colt's foot,train,colt's foot,11.0,True,True
2055,image_04082,image_04082.jpg,jpg/image_04082.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2059,image_04083,image_04083.jpg,jpg/image_04083.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2071,image_04099,image_04099.jpg,jpg/image_04099.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2054,image_04100,image_04100.jpg,jpg/image_04100.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2064,image_04102,image_04102.jpg,jpg/image_04102.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2080,image_04115,image_04115.jpg,jpg/image_04115.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2075,image_04116,image_04116.jpg,jpg/image_04116.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2057,image_04117,image_04117.jpg,jpg/image_04117.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2056,image_04120,image_04120.jpg,jpg/image_04120.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2049,image_04122,image_04122.jpg,jpg/image_04122.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2079,image_04125,image_04125.jpg,jpg/image_04125.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2076,image_04136,image_04136.jpg,jpg/image_04136.jpg,28.0,artichoke,train,globe thistle,28.0,False,True
2067,image_04151,image_04151.jpg,jpg/image_04151.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2062,image_04152,image_04152.jpg,jpg/image_04152.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2065,image_04154,image_04154.jpg,jpg/image_04154.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2083,image_04156,image_04156.jpg,jpg/image_04156.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2082,image_04157,image_04157.jpg,jpg/image_04157.jpg,28.0,artichoke,train,artichoke,28.0,True,True
2120,image_04161,image_04161.jpg,jpg/image_04161.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2091,image_04164,image_04164.jpg,jpg/image_04164.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2115,image_04167,image_04167.jpg,jpg/image_04167.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2096,image_04170,image_04170.jpg,jpg/image_04170.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2112,image_04175,image_04175.jpg,jpg/image_04175.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2092,image_04176,image_04176.jpg,jpg/image_04176.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2121,image_04178,image_04178.jpg,jpg/image_04178.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2109,image_04188,image_04188.jpg,jpg/image_04188.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2127,image_04190,image_04190.jpg,jpg/image_04190.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2114,image_04197,image_04197.jpg,jpg/image_04197.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2117,image_04200,image_04200.jpg,jpg/image_04200.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2103,image_04217,image_04217.jpg,jpg/image_04217.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2128,image_04220,image_04220.jpg,jpg/image_04220.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2088,image_04222,image_04222.jpg,jpg/image_04222.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2126,image_04223,image_04223.jpg,jpg/image_04223.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2118,image_04230,image_04230.jpg,jpg/image_04230.jpg,51.0,wild pansy,train,windflower,51.0,False,True
2108,image_04233,image_04233.jpg,jpg/image_04233.jpg,51.0,wild pansy,train,windflower,51.0,False,True
2087,image_04242,image_04242.jpg,jpg/image_04242.jpg,51.0,wild pansy,train,wild pansy,51.0,True,True
2140,image_04247,image_04247.jpg,jpg/image_04247.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2162,image_04251,image_04251.jpg,jpg/image_04251.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2139,image_04252,image_04252.jpg,jpg/image_04252.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2150,image_04263,image_04263.jpg,jpg/image_04263.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2136,image_04264,image_04264.jpg,jpg/image_04264.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2148,image_04267,image_04267.jpg,jpg/image_04267.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2158,image_04273,image_04273.jpg,jpg/image_04273.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2163,image_04278,image_04278.jpg,jpg/image_04278.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2153,image_04280,image_04280.jpg,jpg/image_04280.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2166,image_04282,image_04282.jpg,jpg/image_04282.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2159,image_04287,image_04287.jpg,jpg/image_04287.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2157,image_04292,image_04292.jpg,jpg/image_04292.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2156,image_04299,image_04299.jpg,jpg/image_04299.jpg,17.0,peruvian lily,train,fire lily,17.0,False,True
2132,image_04304,image_04304.jpg,jpg/image_04304.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2167,image_04312,image_04312.jpg,jpg/image_04312.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2169,image_04317,image_04317.jpg,jpg/image_04317.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2145,image_04319,image_04319.jpg,jpg/image_04319.jpg,17.0,peruvian lily,train,peruvian lily,17.0,True,True
2137,image_04322,image_04322.jpg,jpg/image_04322.jpg,17.0,peruvian lily,train,cape flower,17.0,False,True
2204,image_04327,image_04327.jpg,jpg/image_04327.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2186,image_04333,image_04333.jpg,jpg/image_04333.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2203,image_04340,image_04340.jpg,jpg/image_04340.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2173,image_04341,image_04341.jpg,jpg/image_04341.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2180,image_04343,image_04343.jpg,jpg/image_04343.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2176,image_04344,image_04344.jpg,jpg/image_04344.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2190,image_04346,image_04346.jpg,jpg/image_04346.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2194,image_04352,image_04352.jpg,jpg/image_04352.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2189,image_04353,image_04353.jpg,jpg/image_04353.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2181,image_04356,image_04356.jpg,jpg/image_04356.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2192,image_04357,image_04357.jpg,jpg/image_04357.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2191,image_04366,image_04366.jpg,jpg/image_04366.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2175,image_04367,image_04367.jpg,jpg/image_04367.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2200,image_04371,image_04371.jpg,jpg/image_04371.jpg,35.0,ruby-lipped cattleya,train,hard-leaved pocket orchid,35.0,False,True
2199,image_04374,image_04374.jpg,jpg/image_04374.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2171,image_04376,image_04376.jpg,jpg/image_04376.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2207,image_04377,image_04377.jpg,jpg/image_04377.jpg,35.0,ruby-lipped cattleya,train,moon orchid,35.0,False,True
2205,image_04399,image_04399.jpg,jpg/image_04399.jpg,35.0,ruby-lipped cattleya,train,ruby-lipped cattleya,35.0,True,True
2228,image_04401,image_04401.jpg,jpg/image_04401.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2231,image_04402,image_04402.jpg,jpg/image_04402.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2240,image_04404,image_04404.jpg,jpg/image_04404.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2221,image_04406,image_04406.jpg,jpg/image_04406.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2218,image_04408,image_04408.jpg,jpg/image_04408.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2238,image_04409,image_04409.jpg,jpg/image_04409.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2247,image_04418,image_04418.jpg,jpg/image_04418.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2216,image_04427,image_04427.jpg,jpg/image_04427.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2230,image_04438,image_04438.jpg,jpg/image_04438.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2209,image_04445,image_04445.jpg,jpg/image_04445.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2211,image_04446,image_04446.jpg,jpg/image_04446.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2244,image_04451,image_04451.jpg,jpg/image_04451.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2241,image_04455,image_04455.jpg,jpg/image_04455.jpg,89.0,canna lily,train,trumpet creeper,89.0,False,True
2225,image_04458,image_04458.jpg,jpg/image_04458.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2222,image_04467,image_04467.jpg,jpg/image_04467.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2210,image_04468,image_04468.jpg,jpg/image_04468.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2213,image_04476,image_04476.jpg,jpg/image_04476.jpg,89.0,canna lily,train,canna lily,89.0,True,True
2281,image_04484,image_04484.jpg,jpg/image_04484.jpg,70.0,gazania,train,gazania,70.0,True,True
2273,image_04486,image_04486.jpg,jpg/image_04486.jpg,70.0,gazania,train,gazania,70.0,True,True
2280,image_04500,image_04500.jpg,jpg/image_04500.jpg,70.0,gazania,train,gazania,70.0,True,True
2284,image_04504,image_04504.jpg,jpg/image_04504.jpg,70.0,gazania,train,gazania,70.0,True,True
2269,image_04508,image_04508.jpg,jpg/image_04508.jpg,70.0,gazania,train,gazania,70.0,True,True
2271,image_04514,image_04514.jpg,jpg/image_04514.jpg,70.0,gazania,train,gazania,70.0,True,True
2272,image_04515,image_04515.jpg,jpg/image_04515.jpg,70.0,gazania,train,gazania,70.0,True,True
2287,image_04516,image_04516.jpg,jpg/image_04516.jpg,70.0,gazania,train,gazania,70.0,True,True
2262,image_04523,image_04523.jpg,jpg/image_04523.jpg,70.0,gazania,train,gazania,70.0,True,True
2256,image_04528,image_04528.jpg,jpg/image_04528.jpg,70.0,gazania,train,gazania,70.0,True,True
2251,image_04538,image_04538.jpg,jpg/image_04538.jpg,70.0,gazania,train,gazania,70.0,True,True
2261,image_04548,image_04548.jpg,jpg/image_04548.jpg,70.0,gazania,train,gazania,70.0,True,True
2276,image_04551,image_04551.jpg,jpg/image_04551.jpg,70.0,gazania,train,gazania,70.0,True,True
2266,image_04556,image_04556.jpg,jpg/image_04556.jpg,70.0,gazania,train,gazania,70.0,True,True
2253,image_04557,image_04557.jpg,jpg/image_04557.jpg,70.0,gazania,train,gazania,70.0,True,True
2289,image_04558,image_04558.jpg,jpg/image_04558.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2299,image_04559,image_04559.jpg,jpg/image_04559.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2292,image_04560,image_04560.jpg,jpg/image_04560.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2296,image_04571,image_04571.jpg,jpg/image_04571.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2300,image_04577,image_04577.jpg,jpg/image_04577.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2306,image_04578,image_04578.jpg,jpg/image_04578.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2297,image_04582,image_04582.jpg,jpg/image_04582.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2302,image_04584,image_04584.jpg,jpg/image_04584.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2319,image_04587,image_04587.jpg,jpg/image_04587.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2321,image_04592,image_04592.jpg,jpg/image_04592.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2313,image_04596,image_04596.jpg,jpg/image_04596.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2303,image_04597,image_04597.jpg,jpg/image_04597.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2320,image_04599,image_04599.jpg,jpg/image_04599.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2290,image_04602,image_04602.jpg,jpg/image_04602.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2317,image_04609,image_04609.jpg,jpg/image_04609.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2314,image_04624,image_04624.jpg,jpg/image_04624.jpg,39.0,lenten rose,train,lenten rose,39.0,True,True
2357,image_04625,image_04625.jpg,jpg/image_04625.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2356,image_04627,image_04627.jpg,jpg/image_04627.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2350,image_04629,image_04629.jpg,jpg/image_04629.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2346,image_04630,image_04630.jpg,jpg/image_04630.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2342,image_04633,image_04633.jpg,jpg/image_04633.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2335,image_04636,image_04636.jpg,jpg/image_04636.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2326,image_04638,image_04638.jpg,jpg/image_04638.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2349,image_04639,image_04639.jpg,jpg/image_04639.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2341,image_04641,image_04641.jpg,jpg/image_04641.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2323,image_04642,image_04642.jpg,jpg/image_04642.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2329,image_04643,image_04643.jpg,jpg/image_04643.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2325,image_04646,image_04646.jpg,jpg/image_04646.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2332,image_04665,image_04665.jpg,jpg/image_04665.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2330,image_04669,image_04669.jpg,jpg/image_04669.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2348,image_04684,image_04684.jpg,jpg/image_04684.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2351,image_04686,image_04686.jpg,jpg/image_04686.jpg,47.0,buttercup,train,buttercup,47.0,True,True
2361,image_04700,image_04700.jpg,jpg/image_04700.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2378,image_04705,image_04705.jpg,jpg/image_04705.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2373,image_04712,image_04712.jpg,jpg/image_04712.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2365,image_04715,image_04715.jpg,jpg/image_04715.jpg,54.0,pelargonium,train,canterbury bells,54.0,False,True
2359,image_04736,image_04736.jpg,jpg/image_04736.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2364,image_04738,image_04738.jpg,jpg/image_04738.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2393,image_04743,image_04743.jpg,jpg/image_04743.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2372,image_04748,image_04748.jpg,jpg/image_04748.jpg,54.0,pelargonium,train,tree mallow,54.0,False,True
2390,image_04755,image_04755.jpg,jpg/image_04755.jpg,54.0,pelargonium,train,canterbury bells,54.0,False,True
2409,image_04768,image_04768.jpg,jpg/image_04768.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2406,image_04780,image_04780.jpg,jpg/image_04780.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2423,image_04787,image_04787.jpg,jpg/image_04787.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2402,image_04788,image_04788.jpg,jpg/image_04788.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2417,image_04792,image_04792.jpg,jpg/image_04792.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2399,image_04795,image_04795.jpg,jpg/image_04795.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2408,image_04801,image_04801.jpg,jpg/image_04801.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2407,image_04806,image_04806.jpg,jpg/image_04806.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2404,image_04809,image_04809.jpg,jpg/image_04809.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2394,image_04814,image_04814.jpg,jpg/image_04814.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2397,image_04817,image_04817.jpg,jpg/image_04817.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2401,image_04819,image_04819.jpg,jpg/image_04819.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2424,image_04821,image_04821.jpg,jpg/image_04821.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2416,image_04824,image_04824.jpg,jpg/image_04824.jpg,84.0,desert-rose,train,desert-rose,84.0,True,True
2429,image_04833,image_04833.jpg,jpg/image_04833.jpg,90.0,hippeastrum,train,sword lily,90.0,False,True
2460,image_04836,image_04836.jpg,jpg/image_04836.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2437,image_04838,image_04838.jpg,jpg/image_04838.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2427,image_04845,image_04845.jpg,jpg/image_04845.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2447,image_04847,image_04847.jpg,jpg/image_04847.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2444,image_04848,image_04848.jpg,jpg/image_04848.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2442,image_04849,image_04849.jpg,jpg/image_04849.jpg,90.0,hippeastrum,train,sword lily,90.0,False,True
2463,image_04850,image_04850.jpg,jpg/image_04850.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2462,image_04851,image_04851.jpg,jpg/image_04851.jpg,90.0,hippeastrum,train,sword lily,90.0,False,True
2452,image_04859,image_04859.jpg,jpg/image_04859.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2446,image_04870,image_04870.jpg,jpg/image_04870.jpg,90.0,hippeastrum,train,sword lily,90.0,False,True
2440,image_04872,image_04872.jpg,jpg/image_04872.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2456,image_04878,image_04878.jpg,jpg/image_04878.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2426,image_04881,image_04881.jpg,jpg/image_04881.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2458,image_04882,image_04882.jpg,jpg/image_04882.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2454,image_04885,image_04885.jpg,jpg/image_04885.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2441,image_04891,image_04891.jpg,jpg/image_04891.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2434,image_04892,image_04892.jpg,jpg/image_04892.jpg,90.0,hippeastrum,train,hippeastrum,90.0,True,True
2436,image_04895,image_04895.jpg,jpg/image_04895.jpg,90.0,hippeastrum,train,sword lily,90.0,False,True
2490,image_04898,image_04898.jpg,jpg/image_04898.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2465,image_04908,image_04908.jpg,jpg/image_04908.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2470,image_04910,image_04910.jpg,jpg/image_04910.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2473,image_04920,image_04920.jpg,jpg/image_04920.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2484,image_04921,image_04921.jpg,jpg/image_04921.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2483,image_04927,image_04927.jpg,jpg/image_04927.jpg,19.0,giant white arum lily,train,thorn apple,19.0,False,True
2482,image_04929,image_04929.jpg,jpg/image_04929.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2487,image_04931,image_04931.jpg,jpg/image_04931.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2485,image_04937,image_04937.jpg,jpg/image_04937.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2476,image_04940,image_04940.jpg,jpg/image_04940.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2466,image_04941,image_04941.jpg,jpg/image_04941.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2472,image_04945,image_04945.jpg,jpg/image_04945.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2489,image_04948,image_04948.jpg,jpg/image_04948.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2469,image_04950,image_04950.jpg,jpg/image_04950.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2486,image_04951,image_04951.jpg,jpg/image_04951.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2481,image_04952,image_04952.jpg,jpg/image_04952.jpg,19.0,giant white arum lily,train,giant white arum lily,19.0,True,True
2498,image_04955,image_04955.jpg,jpg/image_04955.jpg,46.0,marigold,train,english marigold,46.0,False,True
2499,image_04960,image_04960.jpg,jpg/image_04960.jpg,46.0,marigold,train,english marigold,46.0,False,True
2506,image_04971,image_04971.jpg,jpg/image_04971.jpg,46.0,marigold,train,english marigold,46.0,False,True
2514,image_04972,image_04972.jpg,jpg/image_04972.jpg,46.0,marigold,train,english marigold,46.0,False,True
2501,image_04977,image_04977.jpg,jpg/image_04977.jpg,46.0,marigold,train,english marigold,46.0,False,True
2505,image_04980,image_04980.jpg,jpg/image_04980.jpg,46.0,marigold,train,english marigold,46.0,False,True
2503,image_04981,image_04981.jpg,jpg/image_04981.jpg,46.0,marigold,train,english marigold,46.0,False,True
2515,image_04983,image_04983.jpg,jpg/image_04983.jpg,46.0,marigold,train,english marigold,46.0,False,True
